# Step Torsion_Angles(rad)...
    100000    2.0048    2.0768    2.7370    2.0333    2.4434    1.2176    2.5839    0.6222    1.4283    1.5747    2.6511    0.2560    2.4377    0.8595    2.8912    1.4182    1.3562    2.5889    0.7644    1.9929    2.6006    1.8880    1.8293    0.9479    1.8163    0.0719    2.7261    0.8541    1.8616    0.5579    1.0727    1.2435    0.5381    1.4968    0.8748    0.0567    0.4792    1.6740    0.1893    1.8369    2.1279    2.5999    2.4681    1.4098    3.0181    1.5104    2.2194    1.1508    2.9906    2.0556    1.7982    1.3553    3.0532    0.8068    2.5934    0.6001    2.9319    2.9126    2.8625    3.1178    3.0134    0.9665    1.6694    0.5507    1.0024    0.6544    1.6137    1.5405    2.5630    2.8619    1.3852    2.4650    1.3491    2.8755    2.6575    1.9527    0.4335    2.1620    1.6812    0.6961    1.1494    2.1115    2.5260    0.9956    2.5177    0.5092    1.4871    0.9020    0.6890    0.6893    2.4985    0.8536    2.0286    1.7127    2.1319    2.1661    2.3464
    110000    1.4002    2.3265    1.1751    2.2390    0.4663    1.9525    2.6667    0.6370    1.6760    0.9678    1.8564    0.0658    2.9108    0.8726    2.3252    1.4214    0.9339    0.2142    0.1470    0.5665    1.4591    1.8993    2.8850    1.1421    1.5860    0.5173    2.6947    1.7345    2.5003    2.6568    0.9976    0.7857    2.4866    0.6143    2.3099    0.1229    0.0248    1.8024    1.6092    1.1805    2.3217    2.2466    1.0491    2.9286    0.6138    2.4866    1.2966    1.8861    1.8438    2.2394    0.9480    0.6480    1.2887    0.5169    1.6261    0.2143    1.3714    0.7405    0.7728    2.2539    1.6890    0.6290    2.2836    1.8114    0.1393    1.3580    0.5187    1.6634    2.9632    3.0941    2.0694    2.5366    1.0002    1.3411    0.3188    0.1302    0.4077    2.1038    1.6591    1.4160    2.5749    2.7480    2.2087    2.9379    2.5600    2.5793    2.6064    1.7752    2.4484    1.4124    3.1214    1.4232    2.6584    1.1508    3.0593    0.9599    1.3501
    120000    1.6083    1.2894    2.8926    1.9153    3.0639    2.1142    2.4912    0.1396    0.7686    2.1101    1.7392    1.4917    0.7378    2.9272    2.8859    2.5153    2.9054    2.7732    2.0759    1.7238    3.0623    2.9995    2.8094    1.3223    2.9050    1.1311    1.2524    1.3323    1.9855    1.1680    3.1371    1.0736    1.5187    1.5878    1.8750    0.1280    1.4959    2.0386    1.3716    2.9525    2.6417    3.1183    2.8785    1.6153    2.5642    1.9398    2.3927    1.8312    2.7982    1.9349    1.9794    0.6881    1.9246    0.5691    1.1769    1.0282    2.7032    2.1398    2.8939    1.9933    2.8549    1.0428    2.7612    0.6763    2.7699    0.0933    2.7972    2.0997    3.0847    0.4934    1.2985    2.0441    2.9964    0.0933    2.8423    2.1739    0.2959    1.7396    1.2400    1.1540    0.0155    2.8065    2.6276    0.8333    2.6310    2.0611    2.5152    1.4083    1.7932    0.9260    2.5757    1.6310    2.9688    1.2036    2.5066    1.8206    2.9540
    130000    2.0743    0.6349    2.8649    0.3418    2.9904    0.2246    2.8338    3.1267    2.5780    0.7790    2.7566    0.2586    2.5881    1.2107    1.5902    3.0477    1.8040    0.6825    0.9808    1.5717    1.4012    2.5624    0.1532    3.0022    0.2717    3.1382    1.7450    0.4126    2.8658    1.6025    1.7003    0.7048    2.8549    1.3518    2.3723    0.8087    0.6636    1.4485    0.9010    0.7926    0.0685    0.1732    2.9333    0.2603    2.9219    0.4361    2.3864    0.6795    2.3047    0.9247    1.6586    0.1855    1.8037    0.3582    1.1412    0.2586    1.9644    0.5772    2.5282    0.4590    2.8583    1.0812    2.9055    0.7408    0.8025    1.3308    2.1380    2.7177    1.8869    2.5328    2.9925    0.2616    2.3691    0.1170    0.2624    1.9123    1.7531    0.7218    1.0700    1.2226    3.0251    1.2751    2.5786    0.5548    2.3191    3.0045    2.5473    0.9772    1.2388    1.5044    2.2302    1.2681    2.5430    2.0352    1.9002    1.8266    1.9445
    140000    2.0418    1.1647    2.6067    1.4671    2.7385    1.0745    2.6219    2.7233    2.7270    1.5498    2.1259    0.5286    2.9680    1.5713    1.7681    2.3863    1.7188    2.1863    0.8848    1.6186    0.6838    2.0853    0.2676    2.0949    0.9669    1.4507    2.6656    2.9017    2.8665    2.6575    2.1135    2.6442    2.1503    1.0340    2.5541    0.1329    1.8538    1.0644    0.9309    2.2121    0.6039    2.9680    2.5396    0.7606    1.9417    0.9696    2.6472    0.1787    2.0402    0.5197    2.2771    1.3618    2.3269    0.8687    2.3110    0.2870    2.3797    0.9460    1.2682    0.8401    2.8913    0.9508    2.8165    1.9106    1.0282    0.4504    2.0327    1.9077    2.8079    2.9817    2.8087    1.1270    2.6955    0.8888    1.1324    0.7607    0.5818    0.7573    1.5524    1.5407    2.3287    2.1022    2.2804    2.0498    2.4685    3.0376    1.8756    2.0115    2.9207    0.6734    1.6632    0.6652    2.6040    0.9816    3.0268    1.3722    2.6391
    150000    2.3112    3.0890    3.0485    2.2213    2.6359    2.5581    1.8742    1.5565    1.3657    2.7021    2.9266    1.2435    1.4482    2.2971    3.0361    2.4058    2.7464    1.8477    3.0093    2.0028    2.0458    1.5347    1.6243    2.5119    3.0344    0.3617    1.0666    2.5569    2.1557    1.9176    2.0064    1.5222    2.4188    2.0675    2.0687    0.3726    2.0309    2.0173    2.0595    1.2818    1.9707    0.9520    2.2897    2.5364    2.1801    2.2345    2.4901    2.4967    2.2969    2.7752    1.7420    3.1398    1.9736    2.4638    1.8098    2.4429    2.0977    0.6921    0.2491    1.9496    1.9245    1.1896    0.5899    0.4850    1.7976    0.2705    1.5008    0.6470    2.2897    0.4165    2.2018    1.2454    2.3046    1.3756    3.0011    1.6411    2.0076    0.7340    0.9220    2.1989    0.7706    2.8400    0.5638    1.8056    2.7102    2.7127    2.8445    1.2197    2.3160    2.0513    2.7740    1.0447    2.4352    1.6441    1.6679    1.6006    2.5105
    160000    1.4407    1.1437    2.7270    0.0851    1.9172    1.2549    3.0945    2.0233    1.1036    1.8718    2.7604    3.1113    0.5852    2.3780    3.1335    0.6166    2.8824    0.9155    0.8905    1.4114    1.8262    0.2332    2.5275    0.1793    3.0728    0.1269    2.1719    0.2802    1.8194    0.5776    1.1472    0.6519    0.4024    0.6280    0.7182    0.4216    0.7108    1.2462    0.4971    1.3829    1.9383    2.3287    1.0968    1.6898    0.2014    1.4097    0.9078    1.0325    0.6289    1.9505    1.0868    0.4797    2.0290    1.7853    1.2128    0.0069    2.1351    2.5460    2.5589    2.6939    2.3575    0.6394    2.7631    0.0613    0.8047    1.2158    1.5668    0.6863    2.9695    1.6622    1.8380    1.3927    2.0155    1.7190    2.7276    0.1699    1.3378    2.1789    2.0970    0.0114    2.0556    1.0213    2.8085    0.0794    1.9457    3.0481    2.2797    2.2616    1.7326    1.2243    0.7943    0.0027    1.3882    1.4450    2.2517    0.3516    0.9763
    170000    0.9574    1.4044    2.2700    1.3377    0.9184    0.2164    2.3173    0.4125    2.8611    2.4566    3.0148    2.4370    2.2332    2.4898    2.2127    2.6664    2.0222    1.7280    1.9011    0.7184    2.7266    1.1413    2.8312    1.4288    1.4735    1.0340    0.3185    3.1344    1.8572    0.1700    1.2578    1.5535    0.4514    0.1284    2.8863    0.7441    1.9171    0.1414    2.2619    0.7567    0.1184    0.2055    0.7408    0.3946    1.7999    1.0243    1.1815    0.4554    1.6927    2.2644    1.8428    0.5926    1.3766    2.1142    0.5990    2.3929    1.4465    2.2616    0.9561    1.3851    0.5218    2.4673    1.0139    2.4632    0.3949    1.2999    0.3587    0.8803    2.8574    0.4402    2.9827    0.8446    2.7155    1.4489    2.5833    2.9461    2.5963    0.8136    2.3545    2.1164    2.4968    2.6067    1.9698    1.8838    2.0946    2.9896    0.9736    2.5688    1.0954    2.3149    0.6969    1.0005    0.2282    1.7328    0.4255    2.0446    1.2487
    180000    1.3791    0.6567    0.1075    0.6629    1.4582    0.6557    2.7524    2.0838    0.1276    1.3461    0.7312    2.8917    0.1974    2.4620    1.3321    0.7700    0.8832    0.1068    0.7096    0.3914    2.0366    0.8215    2.1962    0.1995    1.8328    0.2103    1.1531    0.6709    1.8432    0.0162    2.0917    0.1183    0.9320    0.2214    0.6779    1.1819    0.5701    1.5991    1.7428    1.9472    0.5994    0.4563    1.4500    0.2712    1.5052    0.4154    1.1031    0.5937    0.4758    0.7832    0.2698    0.4781    0.8316    3.0760    0.0069    0.0404    1.7607    1.1395    2.6976    1.3004    2.5179    0.0604    1.5092    0.3562    1.2866    0.9746    1.3479    2.9835    2.8592    1.8099    2.1370    0.4408    2.1034    1.0156    2.1405    0.5991    0.9339    1.1000    2.8290    0.0908    2.7204    0.7240    2.4732    0.8680    3.0046    2.5181    1.8406    0.0017    1.0798    1.0194    2.7211    0.3915    2.0408    1.8517    2.1908    1.8612    1.6928
    190000    1.7864    1.7885    2.3298    3.1031    2.0266    0.3702    2.6521    2.6618    2.6609    0.4618    2.5894    0.3271    1.8684    0.2640    1.5424    0.1293    0.5838    0.8096    0.1577    3.0323    1.4450    0.0942    1.1805    0.2004    0.9960    0.0265    2.7626    1.7071    1.1009    0.1908    0.7950    1.1362    0.3614    0.9680    0.8008    0.1965    0.6735    1.4001    0.0137    2.0419    2.4945    0.5377    1.1313    1.2278    1.4371    2.1007    0.3285    1.4778    0.9625    2.3343    1.8081    1.5746    3.0479    0.8452    2.2314    0.3337    0.0408    1.5593    0.8741    1.9744    2.2117    0.0678    2.9560    0.9526    0.1532    0.8786    0.0357    1.1158    1.6978    2.2262    0.5848    1.3166    0.1097    0.0979    0.1814    1.7550    1.2236    1.3064    1.1655    1.2100    2.4912    2.3902    2.8837    0.4654    1.9892    1.7741    1.2969    0.6215    1.4974    0.1250    3.0284    0.1176    3.1322    0.0451    3.0321    0.1050    2.8722
    200000    1.4530    0.0458    2.6652    2.1961    1.6440    2.1981    2.7899    2.1825    2.2612    0.0276    3.0474    0.3188    2.9390    0.4424    2.7427    0.3729    1.5751    0.6861    0.1378    1.4999    1.3056    0.1131    1.7976    0.4187    1.4183    0.2558    1.5188    0.6990    0.5281    0.5547    0.7762    0.4587    0.2337    1.3637    0.5749    0.0839    0.5097    1.9504    0.2240    2.4828    2.4720    0.3268    1.3769    0.8710    1.5798    1.6319    0.2666    0.8897    1.0565    1.9459    2.8120    1.2190    2.7892    0.5525    2.6808    0.4690    0.4330    1.0721    0.1467    2.7174    0.8377    0.0661    1.3959    1.0535    0.4949    1.0408    0.4436    1.2626    1.7641    1.9210    0.3347    1.2392    0.1588    0.1292    0.0925    1.7656    1.3470    1.2946    0.5609    0.7332    2.4451    1.5834    1.9217    0.1796    3.0716    3.1201    1.5121    0.5950    1.5012    3.0465    2.9365    0.6289    2.3184    0.8219    1.0629    2.9315    1.8533
    210000    2.0419    2.0873    2.9482    2.4649    3.0976    2.5599    1.7633    2.4450    1.9533    2.0085    1.7445    1.9793    1.8055    2.7663    1.5724    1.2017    0.2696    1.0927    1.1177    1.8221    2.1839    1.3250    2.8354    0.1919    1.7423    1.5224    1.3456    3.0309    1.2897    2.6133    0.3749    1.9928    1.1458    1.9736    0.6465    0.1007    0.6108    1.4504    1.0714    2.2672    2.3845    2.8061    3.0571    1.5614    2.7790    2.0097    2.4645    1.5274    2.9661    2.2867    1.9338    1.2902    2.5068    0.8457    3.1101    0.3011    2.7614    2.5981    2.4421    1.8606    2.7663    2.1105    0.6912    0.6195    2.2101    1.0049    1.7246    1.5321    2.3688    1.3707    0.5783    2.9076    2.9410    0.2473    2.9941    0.9461    0.1999    2.3226    1.1358    1.0046    0.8882    2.3263    1.9996    1.9037    2.8522    1.2413    2.7090    2.4654    0.4970    0.3415    2.8816    0.8005    1.6839    0.6534    2.2540    1.6483    2.6797
    220000    2.3683    1.8133    2.1959    0.8460    2.8343    1.7439    2.9493    1.8266    2.4182    1.9667    2.5817    2.2183    2.9554    2.6240    2.7547    1.7017    2.1596    2.7386    2.1684    2.3734    3.0889    2.7207    3.0496    2.6480    2.8539    1.8252    1.4919    1.9325    1.0922    2.1301    0.8130    2.1564    0.9249    1.9390    1.4749    0.9993    1.2593    0.4097    1.0018    0.0819    0.5012    0.8074    1.5722    2.9174    1.6696    1.0701    2.5487    1.3172    1.7127    1.3411    2.3468    1.6490    1.8647    1.8815    1.7450    2.2334    1.6703    1.2472    0.5328    2.3938    1.8003    0.5740    1.9500    0.7975    1.4075    0.1468    1.3001    0.2779    2.6286    0.0984    2.7748    0.2784    2.5814    1.6989    2.7860    2.7321    2.7195    0.5673    0.9586    2.1582    0.1618    2.9283    0.6902    1.3964    2.9057    1.4441    1.9299    2.7517    1.7353    2.1678    1.7801    2.6364    1.8864    2.3380    0.9161    2.5323    1.4833
    230000    2.2959    0.9260    2.4879    0.2196    1.9562    0.9756    2.2898    3.0215    2.8545    1.6015    2.1079    2.1452    2.5886    1.7091    2.1669    1.9156    2.2503    0.8924    2.5395    2.6412    1.5674    3.0977    2.2810    1.5341    1.2186    1.8437    0.8872    1.4915    0.5402    1.4519    0.2655    2.3415    0.6974    1.3296    1.2089    0.7546    1.0466    0.0888    1.9876    0.8746    0.3642    2.9804    1.1932    0.4873    1.6635    0.5165    1.3006    0.0560    1.3769    0.9228    1.9491    0.6882    2.1777    1.2334    2.2680    1.3193    1.5251    1.5413    3.0482    2.0245    2.0832    0.2607    1.5403    0.4799    1.0069    0.6806    1.2414    1.7487    2.8969    0.8270    2.7343    0.6617    3.1278    1.2045    1.8400    2.3127    2.3215    0.6388    1.2233    0.0365    1.6711    1.7791    2.3642    0.1387    2.5077    0.5869    1.1685    0.7718    1.3643    1.9391    1.3828    2.1744    1.7372    2.8856    0.7493    1.0583    1.2580
    240000    0.9935    2.5487    2.2649    0.7168    0.5792    1.3247    1.8484    0.3945    2.5011    1.9976    2.2410    2.7084    2.8260    2.3564    2.9947    2.4754    3.1055    3.0380    3.0921    2.6666    2.3091    2.9257    2.8330    3.1225    2.9775    2.2260    1.6376    2.4376    2.0024    3.0623    1.4888    2.4424    1.4496    2.0267    2.0786    1.4754    0.5241    1.1336    2.0824    1.0560    0.1084    0.8130    2.0436    1.9565    0.7940    0.5681    2.9415    2.1565    1.3567    1.2888    2.3780    1.7527    1.2787    2.9346    1.2283    2.5690    0.9663    1.6328    0.4903    1.6905    1.7280    1.8474    1.4907    2.3204    1.7148    0.0999    1.6857    0.5457    2.4989    0.1981    3.0329    1.7681    3.0942    3.0906    2.3323    2.4654    2.2805    0.1438    1.0554    2.3776    0.6164    3.0715    1.0083    1.8281    2.6985    1.8212    1.9878    2.2517    1.7436    2.0116    1.9873    2.1552    1.9561    1.9003    1.8008    2.3025    1.9032
    250000    1.6918    2.8159    2.4268    2.4361    1.0690    2.4917    2.0450    1.1298    3.0498    2.2545    3.0452    2.6895    2.9637    2.8297    2.9937    3.0259    2.7911    2.1133    1.9783    1.2411    2.8314    1.8684    2.4468    2.0614    2.3711    2.1896    2.2181    1.9898    2.7902    1.3284    1.7267    2.2858    1.9645    1.7453    2.7034    0.3596    1.9098    1.3296    2.1919    0.3930    0.1468    1.5122    0.0838    2.5601    1.5373    1.4335    0.2384    2.3969    2.1847    1.1819    1.6257    0.1385    1.4141    2.8649    1.0185    2.9357    0.3440    2.4899    0.6465    1.7514    1.3073    2.0715    2.6330    1.0141    1.4799    0.2081    1.5020    0.4919    2.7560    0.6760    1.9334    0.3493    2.2553    2.8097    2.1353    3.0073    2.0605    0.0380    2.0648    2.4745    2.0430    3.0934    1.9537    2.5830    2.5869    1.9746    1.6466    2.6328    1.5718    1.9899    1.5217    2.4303    1.4888    2.2497    1.3144    2.6201    1.6008
    260000    2.4069    2.5270    3.1326    2.4092    2.7548    2.7193    0.0284    3.0723    0.9890    2.7555    2.0000    1.5376    2.3009    2.2369    3.0592    2.8542    1.6144    1.4653    1.4600    1.8501    1.8177    2.0427    2.5046    1.0656    1.3876    2.3718    1.4307    3.0700    1.3726    2.7364    0.8575    1.8157    1.3457    2.9219    1.1859    0.3772    0.3853    1.9139    1.0694    2.1548    1.4577    0.0198    1.7072    1.3720    2.2405    1.2395    0.7795    0.7446    2.3227    2.5752    1.2498    2.4009    2.7609    0.4704    2.8420    0.7200    2.0727    1.7749    2.9715    2.2418    2.2141    0.9407    1.2641    0.2410    1.5518    0.3015    1.3592    2.2241    2.4266    2.3449    3.1335    2.3318    1.4934    1.0178    2.8267    1.2517    0.0033    2.6542    1.4075    0.7902    1.1862    2.1678    0.1777    2.0194    2.6256    0.3264    3.1218    2.9841    1.6053    1.8987    3.1258    0.6786    1.7999    1.8313    3.0522    1.6104    2.6242
    270000    2.2559    2.8196    3.1371    2.8255    1.5874    2.0643    1.9104    0.7251    1.7012    1.4321    2.4402    1.2240    1.7954    0.5923    1.7625    0.4718    2.3303    0.5070    0.8168    0.5372    2.6828    0.0115    1.9958    0.3540    1.6050    0.2221    2.6981    1.4046    2.3944    0.8318    1.3801    0.6984    0.4258    0.7231    0.9878    0.2097    0.7880    1.1397    0.8068    1.1498    3.0375    1.5597    1.5025    0.3288    1.5860    1.4128    1.5852    0.2599    1.5679    2.2737    1.4903    0.3744    2.0769    1.2105    1.3193    1.3516    0.3078    2.7424    0.4901    2.7927    1.0392    1.9391    0.0583    1.0267    0.6245    0.3839    0.2286    0.2063    3.1302    0.4304    0.2397    0.7742    0.1075    1.5826    2.5163    3.0553    0.0773    1.2783    2.2357    0.4399    2.3519    1.7834    2.7590    1.3743    2.3126    0.3348    1.2099    0.3990    1.1513    2.4159    2.0004    1.3336    1.9729    0.1230    1.7053    0.9215    1.8299
